host,para,weight
h_OG0000256,p_OG0000589,4
h_OG0000341,p_OG0000589,4
h_OG0000585,p_OG0000589,4
h_OG0000598,p_OG0000589,4
h_OG0001019,p_OG0000589,3
h_OG0001042,p_OG0000589,4
h_OG0001052,p_OG0000589,4
h_OG0001065,p_OG0000589,4
h_OG0001259,p_OG0000589,4
h_OG0001938,p_OG0000589,3
h_OG0002010,p_OG0000589,4
h_OG0002055,p_OG0000589,4
h_OG0002090,p_OG0000589,4
h_OG0002093,p_OG0000589,4
h_OG0002205,p_OG0000589,4
h_OG0002265,p_OG0000589,4
h_OG0002319,p_OG0000589,3
h_OG0002452,p_OG0000589,4
h_OG0002644,p_OG0000589,5
h_OG0002719,p_OG0000589,4
h_OG0002986,p_OG0000589,4
h_OG0003262,p_OG0000589,4
h_OG0003349,p_OG0000589,4
h_OG0003397,p_OG0000589,4
h_OG0003412,p_OG0000589,4
h_OG0003447,p_OG0000589,4
h_OG0003642,p_OG0000589,4
h_OG0003674,p_OG0000589,4
h_OG0003693,p_OG0000589,4
h_OG0003717,p_OG0000589,4
h_OG0003750,p_OG0000589,4
h_OG0003844,p_OG0000589,3
h_OG0004012,p_OG0000589,4
h_OG0004148,p_OG0000589,3
h_OG0004253,p_OG0000589,5
h_OG0004264,p_OG0000589,4
h_OG0004273,p_OG0000589,5
h_OG0004393,p_OG0000589,4
h_OG0004428,p_OG0000589,4
h_OG0004436,p_OG0000589,4
h_OG0004535,p_OG0000589,4
h_OG0004641,p_OG0000589,4
h_OG0004655,p_OG0000589,5
h_OG0004702,p_OG0000589,4
h_OG0004744,p_OG0000589,4
h_OG0004914,p_OG0000589,4
h_OG0004993,p_OG0000589,5
h_OG0005135,p_OG0000589,4
h_OG0005229,p_OG0000589,4
h_OG0005434,p_OG0000589,3
h_OG0005587,p_OG0000589,5
h_OG0005656,p_OG0000589,4
h_OG0005659,p_OG0000589,4
h_OG0005660,p_OG0000589,5
h_OG0005698,p_OG0000589,4
h_OG0005820,p_OG0000589,4
h_OG0005894,p_OG0000589,4
h_OG0006031,p_OG0000589,4
h_OG0006051,p_OG0000589,4
h_OG0006073,p_OG0000589,3
h_OG0006140,p_OG0000589,3
h_OG0006341,p_OG0000589,4
h_OG0006366,p_OG0000589,4
h_OG0006884,p_OG0000589,4
h_OG0006896,p_OG0000589,5
h_OG0006948,p_OG0000589,4
h_OG0006991,p_OG0000589,5
h_OG0007038,p_OG0000589,4
h_OG0007111,p_OG0000589,4
h_OG0007148,p_OG0000589,5
h_OG0007301,p_OG0000589,4
h_OG0007388,p_OG0000589,4
h_OG0007414,p_OG0000589,4
h_OG0007991,p_OG0000589,3
h_OG0008416,p_OG0000589,3
h_OG0008631,p_OG0000589,4
h_OG0008716,p_OG0000589,4
h_OG0008938,p_OG0000589,4
h_OG0008986,p_OG0000589,4
h_OG0009113,p_OG0000589,4
h_OG0009145,p_OG0000589,4
h_OG0009232,p_OG0000589,6
h_OG0009281,p_OG0000589,5
h_OG0009427,p_OG0000589,4
h_OG0009595,p_OG0000589,4
h_OG0009653,p_OG0000589,4
h_OG0009666,p_OG0000589,4
h_OG0009814,p_OG0000589,4
h_OG0009943,p_OG0000589,4
h_OG0010095,p_OG0000589,5
h_OG0010229,p_OG0000589,4
h_OG0010381,p_OG0000589,4
h_OG0010416,p_OG0000589,5
h_OG0010547,p_OG0000589,4
h_OG0010648,p_OG0000589,4
h_OG0011099,p_OG0000589,4
h_OG0011174,p_OG0000589,5
h_OG0011894,p_OG0000589,4
h_OG0012266,p_OG0000589,4
h_OG0012269,p_OG0000589,4
h_OG0012427,p_OG0000589,3
h_OG0012505,p_OG0000589,4
h_OG0012571,p_OG0000589,4
h_OG0012610,p_OG0000589,4
h_OG0012707,p_OG0000589,4
h_OG0012730,p_OG0000589,4
h_OG0012775,p_OG0000589,4
h_OG0012941,p_OG0000589,4
h_OG0013683,p_OG0000589,4
h_OG0013882,p_OG0000589,5
h_OG0013900,p_OG0000589,4
h_OG0013906,p_OG0000589,5
h_OG0014001,p_OG0000589,4
h_OG0014015,p_OG0000589,4
h_OG0000858,p_OG0000590,3
h_OG0001429,p_OG0000590,4
h_OG0001792,p_OG0000590,4
h_OG0003757,p_OG0000590,4
h_OG0004581,p_OG0000590,4
h_OG0004601,p_OG0000590,4
h_OG0006022,p_OG0000590,6
h_OG0007089,p_OG0000590,4
h_OG0009462,p_OG0000590,4
h_OG0010794,p_OG0000590,4
h_OG0012356,p_OG0000590,4
h_OG0012362,p_OG0000590,4
h_OG0013554,p_OG0000590,4
h_OG0000256,p_OG0000591,4
h_OG0001217,p_OG0000591,4
h_OG0002534,p_OG0000591,4
h_OG0003665,p_OG0000591,4
h_OG0006341,p_OG0000591,4
h_OG0006691,p_OG0000591,4
h_OG0006933,p_OG0000591,4
h_OG0006975,p_OG0000591,4
h_OG0011102,p_OG0000591,4
h_OG0013974,p_OG0000591,4
h_OG0003834,p_OG0000593,4
h_OG0004264,p_OG0000593,5
h_OG0005185,p_OG0000593,4
h_OG0003714,p_OG0000596,3
h_OG0005385,p_OG0000596,4
h_OG0006764,p_OG0000596,3
h_OG0012266,p_OG0000596,4
h_OG0000077,p_OG0000597,4
h_OG0000147,p_OG0000597,4
h_OG0000821,p_OG0000597,5
h_OG0000909,p_OG0000597,5
h_OG0001008,p_OG0000597,4
h_OG0001090,p_OG0000597,4
h_OG0001393,p_OG0000597,4
h_OG0001865,p_OG0000597,4
h_OG0001982,p_OG0000597,4
h_OG0002113,p_OG0000597,4
h_OG0002362,p_OG0000597,3
h_OG0002441,p_OG0000597,4
h_OG0002561,p_OG0000597,5
h_OG0002642,p_OG0000597,3
h_OG0002656,p_OG0000597,4
h_OG0002725,p_OG0000597,4
h_OG0002766,p_OG0000597,4
h_OG0004136,p_OG0000597,4
h_OG0004271,p_OG0000597,4
h_OG0004469,p_OG0000597,4
h_OG0004849,p_OG0000597,4
h_OG0005169,p_OG0000597,4
h_OG0005261,p_OG0000597,4
h_OG0005416,p_OG0000597,4
h_OG0005502,p_OG0000597,5
h_OG0005679,p_OG0000597,4
h_OG0006018,p_OG0000597,4
h_OG0006025,p_OG0000597,4
h_OG0006063,p_OG0000597,4
h_OG0006334,p_OG0000597,4
h_OG0006691,p_OG0000597,4
h_OG0006700,p_OG0000597,4
h_OG0006873,p_OG0000597,4
h_OG0006962,p_OG0000597,4
h_OG0007607,p_OG0000597,4
h_OG0007608,p_OG0000597,4
h_OG0007765,p_OG0000597,3
h_OG0007773,p_OG0000597,4
h_OG0007820,p_OG0000597,3
h_OG0008193,p_OG0000597,4
h_OG0008199,p_OG0000597,4
h_OG0008280,p_OG0000597,4
h_OG0008289,p_OG0000597,4
h_OG0008486,p_OG0000597,4
h_OG0008719,p_OG0000597,4
h_OG0008767,p_OG0000597,4
h_OG0008889,p_OG0000597,4
h_OG0008931,p_OG0000597,4
h_OG0009258,p_OG0000597,4
h_OG0009345,p_OG0000597,4
h_OG0009372,p_OG0000597,4
h_OG0009469,p_OG0000597,5
h_OG0009623,p_OG0000597,5
h_OG0009654,p_OG0000597,5
h_OG0009742,p_OG0000597,4
h_OG0009839,p_OG0000597,4
h_OG0009951,p_OG0000597,4
h_OG0009953,p_OG0000597,4
h_OG0010388,p_OG0000597,4
h_OG0010423,p_OG0000597,4
h_OG0010518,p_OG0000597,4
h_OG0010524,p_OG0000597,4
h_OG0010566,p_OG0000597,4
h_OG0010637,p_OG0000597,4
h_OG0010844,p_OG0000597,4
h_OG0010893,p_OG0000597,3
h_OG0011024,p_OG0000597,4
h_OG0011044,p_OG0000597,4
h_OG0011257,p_OG0000597,4
h_OG0011270,p_OG0000597,4
h_OG0011580,p_OG0000597,4
h_OG0011706,p_OG0000597,4
h_OG0011958,p_OG0000597,4
h_OG0012085,p_OG0000597,4
h_OG0012088,p_OG0000597,4
h_OG0012139,p_OG0000597,4
h_OG0012374,p_OG0000597,4
h_OG0012439,p_OG0000597,4
h_OG0012577,p_OG0000597,4
h_OG0012608,p_OG0000597,4
h_OG0012966,p_OG0000597,4
h_OG0012971,p_OG0000597,4
h_OG0013035,p_OG0000597,4
h_OG0013086,p_OG0000597,4
h_OG0013177,p_OG0000597,4
h_OG0013242,p_OG0000597,4
h_OG0013328,p_OG0000597,5
h_OG0013330,p_OG0000597,4
h_OG0013448,p_OG0000597,4
h_OG0013562,p_OG0000597,6
h_OG0013635,p_OG0000597,4
h_OG0013854,p_OG0000597,4
h_OG0013898,p_OG0000597,4
h_OG0013992,p_OG0000597,4
h_OG0000199,p_OG0000598,3
h_OG0000492,p_OG0000598,3
h_OG0001279,p_OG0000598,4
h_OG0001461,p_OG0000598,4
h_OG0002362,p_OG0000598,3
h_OG0004175,p_OG0000598,4
h_OG0006764,p_OG0000598,3
h_OG0007296,p_OG0000598,3
h_OG0007962,p_OG0000598,3
h_OG0011270,p_OG0000598,4
h_OG0013751,p_OG0000598,3
h_OG0000238,p_OG0000599,4
h_OG0006604,p_OG0000599,4
h_OG0009712,p_OG0000599,4
h_OG0010385,p_OG0000599,5
h_OG0000095,p_OG0000603,4
h_OG0000423,p_OG0000603,4
h_OG0003834,p_OG0000603,4
h_OG0005495,p_OG0000603,4
h_OG0006751,p_OG0000603,3
h_OG0008727,p_OG0000603,4
h_OG0008931,p_OG0000603,4
h_OG0011102,p_OG0000603,4
h_OG0011266,p_OG0000603,5
h_OG0012511,p_OG0000603,3
h_OG0001792,p_OG0000605,4
h_OG0003505,p_OG0000605,5
h_OG0003523,p_OG0000605,4
h_OG0003834,p_OG0000605,4
h_OG0004264,p_OG0000605,4
h_OG0005185,p_OG0000605,4
h_OG0008996,p_OG0000605,5
h_OG0009168,p_OG0000605,4
h_OG0011489,p_OG0000605,4
h_OG0008931,p_OG0000607,4
h_OG0010618,p_OG0000609,5
h_OG0012994,p_OG0000609,5
h_OG0000640,p_OG0000610,4
h_OG0001792,p_OG0000610,4
h_OG0003757,p_OG0000610,4
h_OG0003834,p_OG0000610,4
h_OG0003975,p_OG0000610,4
h_OG0006022,p_OG0000610,5
h_OG0013554,p_OG0000610,4
h_OG0000095,p_OG0000621,4
h_OG0000256,p_OG0000621,4
h_OG0000585,p_OG0000621,4
h_OG0001416,p_OG0000621,3
h_OG0002319,p_OG0000621,3
h_OG0003642,p_OG0000621,4
h_OG0004393,p_OG0000621,4
h_OG0004428,p_OG0000621,4
h_OG0004702,p_OG0000621,4
h_OG0004992,p_OG0000621,4
h_OG0005659,p_OG0000621,4
h_OG0005894,p_OG0000621,4
h_OG0006031,p_OG0000621,3
h_OG0006341,p_OG0000621,4
h_OG0006389,p_OG0000621,4
h_OG0006691,p_OG0000621,4
h_OG0006717,p_OG0000621,4
h_OG0007059,p_OG0000621,4
h_OG0007138,p_OG0000621,4
h_OG0007673,p_OG0000621,4
h_OG0007718,p_OG0000621,3
h_OG0007967,p_OG0000621,4
h_OG0008118,p_OG0000621,4
h_OG0008189,p_OG0000621,4
h_OG0009405,p_OG0000621,4
h_OG0009595,p_OG0000621,4
h_OG0009666,p_OG0000621,4
h_OG0009951,p_OG0000621,4
h_OG0010209,p_OG0000621,4
h_OG0010416,p_OG0000621,6
h_OG0010547,p_OG0000621,4
h_OG0010678,p_OG0000621,3
h_OG0011879,p_OG0000621,4
h_OG0012266,p_OG0000621,4
h_OG0012427,p_OG0000621,3
h_OG0012505,p_OG0000621,4
h_OG0014013,p_OG0000621,3
h_OG0014015,p_OG0000621,4
h_OG0007740,p_OG0000629,5
h_OG0000095,p_OG0000631,4
h_OG0003523,p_OG0000631,4
h_OG0003834,p_OG0000631,4
h_OG0005185,p_OG0000631,4
h_OG0007059,p_OG0000631,4
h_OG0008416,p_OG0000631,3
h_OG0009900,p_OG0000631,4
h_OG0012266,p_OG0000631,4
h_OG0000853,p_OG0000632,4
h_OG0001792,p_OG0000632,4
h_OG0003523,p_OG0000632,4
h_OG0003834,p_OG0000632,4
h_OG0005185,p_OG0000632,4
h_OG0008996,p_OG0000632,4
h_OG0009168,p_OG0000632,4
h_OG0012646,p_OG0000632,4
h_OG0001224,p_OG0000633,4
h_OG0002008,p_OG0000633,4
h_OG0002364,p_OG0000633,4
h_OG0002444,p_OG0000633,4
h_OG0002702,p_OG0000633,4
h_OG0003714,p_OG0000633,3
h_OG0003956,p_OG0000633,4
h_OG0004470,p_OG0000633,4
h_OG0005261,p_OG0000633,4
h_OG0006025,p_OG0000633,4
h_OG0006586,p_OG0000633,3
h_OG0006691,p_OG0000633,4
h_OG0007425,p_OG0000633,4
h_OG0008080,p_OG0000633,4
h_OG0008567,p_OG0000633,5
h_OG0008861,p_OG0000633,4
h_OG0009499,p_OG0000633,4
h_OG0012327,p_OG0000633,4
h_OG0012651,p_OG0000633,4
h_OG0012791,p_OG0000633,5
h_OG0013479,p_OG0000633,4
h_OG0013488,p_OG0000633,5
h_OG0013826,p_OG0000633,4
h_OG0013918,p_OG0000633,4
h_OG0000069,p_OG0000634,4
h_OG0000640,p_OG0000634,4
h_OG0001792,p_OG0000634,4
h_OG0002090,p_OG0000634,4
h_OG0003505,p_OG0000634,4
h_OG0003834,p_OG0000634,4
h_OG0003975,p_OG0000634,4
h_OG0005185,p_OG0000634,4
h_OG0008996,p_OG0000634,4
h_OG0009168,p_OG0000634,4
h_OG0010794,p_OG0000634,5
h_OG0012646,p_OG0000634,4
h_OG0013554,p_OG0000634,4
h_OG0002008,p_OG0000635,4
h_OG0007178,p_OG0000635,5
h_OG0003834,p_OG0000636,4
h_OG0007178,p_OG0000636,6
h_OG0003834,p_OG0000637,4
h_OG0007178,p_OG0000637,4
h_OG0002419,p_OG0000640,3
h_OG0008080,p_OG0000640,4
h_OG0009499,p_OG0000640,5
h_OG0000640,p_OG0000641,4
h_OG0001792,p_OG0000641,4
h_OG0003834,p_OG0000641,4
h_OG0000173,p_OG0000644,4
h_OG0000402,p_OG0000644,4
h_OG0000509,p_OG0000644,4
h_OG0000676,p_OG0000644,4
h_OG0000909,p_OG0000644,5
h_OG0001008,p_OG0000644,4
h_OG0001090,p_OG0000644,4
h_OG0001097,p_OG0000644,4
h_OG0001134,p_OG0000644,4
h_OG0001341,p_OG0000644,4
h_OG0001393,p_OG0000644,4
h_OG0001400,p_OG0000644,4
h_OG0001408,p_OG0000644,4
h_OG0001544,p_OG0000644,4
h_OG0001629,p_OG0000644,4
h_OG0001865,p_OG0000644,4
h_OG0001885,p_OG0000644,4
h_OG0001982,p_OG0000644,4
h_OG0002005,p_OG0000644,4
h_OG0002123,p_OG0000644,4
h_OG0002268,p_OG0000644,4
h_OG0002362,p_OG0000644,4
h_OG0002430,p_OG0000644,4
h_OG0002441,p_OG0000644,4
h_OG0002561,p_OG0000644,5
h_OG0002642,p_OG0000644,4
h_OG0002656,p_OG0000644,4
h_OG0002725,p_OG0000644,4
h_OG0002726,p_OG0000644,4
h_OG0002766,p_OG0000644,4
h_OG0002779,p_OG0000644,3
h_OG0002854,p_OG0000644,4
h_OG0002938,p_OG0000644,4
h_OG0003185,p_OG0000644,4
h_OG0003406,p_OG0000644,4
h_OG0003486,p_OG0000644,4
h_OG0003810,p_OG0000644,4
h_OG0004014,p_OG0000644,4
h_OG0004047,p_OG0000644,5
h_OG0004087,p_OG0000644,4
h_OG0004271,p_OG0000644,4
h_OG0004312,p_OG0000644,4
h_OG0004376,p_OG0000644,4
h_OG0004469,p_OG0000644,4
h_OG0004849,p_OG0000644,4
h_OG0004976,p_OG0000644,4
h_OG0005010,p_OG0000644,4
h_OG0005090,p_OG0000644,4
h_OG0005122,p_OG0000644,4
h_OG0005169,p_OG0000644,4
h_OG0005416,p_OG0000644,4
h_OG0005502,p_OG0000644,5
h_OG0005842,p_OG0000644,4
h_OG0005882,p_OG0000644,4
h_OG0006018,p_OG0000644,4
h_OG0006063,p_OG0000644,4
h_OG0006112,p_OG0000644,5
h_OG0006125,p_OG0000644,4
h_OG0006137,p_OG0000644,4
h_OG0006264,p_OG0000644,4
h_OG0006317,p_OG0000644,4
h_OG0006343,p_OG0000644,4
h_OG0006390,p_OG0000644,5
h_OG0006475,p_OG0000644,4
h_OG0006488,p_OG0000644,5
h_OG0006589,p_OG0000644,4
h_OG0006679,p_OG0000644,5
h_OG0006691,p_OG0000644,4
h_OG0006700,p_OG0000644,4
h_OG0006962,p_OG0000644,4
h_OG0007124,p_OG0000644,5
h_OG0007432,p_OG0000644,4
h_OG0007514,p_OG0000644,5
h_OG0007607,p_OG0000644,4
h_OG0007608,p_OG0000644,4
h_OG0007803,p_OG0000644,4
h_OG0007820,p_OG0000644,3
h_OG0007822,p_OG0000644,4
h_OG0008199,p_OG0000644,4
h_OG0008289,p_OG0000644,4
h_OG0008486,p_OG0000644,5
h_OG0008553,p_OG0000644,4
h_OG0008717,p_OG0000644,4
h_OG0008767,p_OG0000644,4
h_OG0008867,p_OG0000644,4
h_OG0008889,p_OG0000644,4
h_OG0009372,p_OG0000644,4
h_OG0009623,p_OG0000644,5
h_OG0009654,p_OG0000644,5
h_OG0009742,p_OG0000644,4
h_OG0009839,p_OG0000644,4
h_OG0009951,p_OG0000644,4
h_OG0009953,p_OG0000644,4
h_OG0010059,p_OG0000644,4
h_OG0010174,p_OG0000644,4
h_OG0010240,p_OG0000644,3
h_OG0010388,p_OG0000644,4
h_OG0010524,p_OG0000644,4
h_OG0010566,p_OG0000644,4
h_OG0010637,p_OG0000644,5
h_OG0010769,p_OG0000644,5
h_OG0010844,p_OG0000644,4
h_OG0010893,p_OG0000644,3
h_OG0010936,p_OG0000644,4
h_OG0011024,p_OG0000644,4
h_OG0011044,p_OG0000644,4
h_OG0011178,p_OG0000644,3
h_OG0011185,p_OG0000644,4
h_OG0011201,p_OG0000644,4
h_OG0011257,p_OG0000644,4
h_OG0011270,p_OG0000644,4
h_OG0011706,p_OG0000644,4
h_OG0011755,p_OG0000644,5
h_OG0011958,p_OG0000644,4
h_OG0012054,p_OG0000644,4
h_OG0012063,p_OG0000644,4
h_OG0012069,p_OG0000644,3
h_OG0012085,p_OG0000644,4
h_OG0012088,p_OG0000644,4
h_OG0012139,p_OG0000644,4
h_OG0012253,p_OG0000644,4
h_OG0012374,p_OG0000644,4
h_OG0012439,p_OG0000644,4
h_OG0012563,p_OG0000644,5
h_OG0012577,p_OG0000644,4
h_OG0012596,p_OG0000644,5
h_OG0012711,p_OG0000644,4
h_OG0012832,p_OG0000644,4
h_OG0012871,p_OG0000644,4
h_OG0012966,p_OG0000644,4
h_OG0012971,p_OG0000644,4
h_OG0013035,p_OG0000644,4
h_OG0013177,p_OG0000644,4
h_OG0013218,p_OG0000644,4
h_OG0013242,p_OG0000644,4
h_OG0013275,p_OG0000644,4
h_OG0013317,p_OG0000644,4
h_OG0013328,p_OG0000644,5
h_OG0013330,p_OG0000644,4
h_OG0013333,p_OG0000644,4
h_OG0013371,p_OG0000644,5
h_OG0013394,p_OG0000644,4
h_OG0013448,p_OG0000644,4
h_OG0013562,p_OG0000644,6
h_OG0013854,p_OG0000644,4
h_OG0000120,p_OG0000645,4
h_OG0000769,p_OG0000645,5
h_OG0000927,p_OG0000645,4
h_OG0003757,p_OG0000645,4
h_OG0005819,p_OG0000645,4
h_OG0006175,p_OG0000645,4
h_OG0007758,p_OG0000645,4
h_OG0010682,p_OG0000645,4
h_OG0010843,p_OG0000645,5
h_OG0011368,p_OG0000645,6
h_OG0012362,p_OG0000645,4
h_OG0001792,p_OG0000646,4
h_OG0004428,p_OG0000646,4
h_OG0007198,p_OG0000646,5
h_OG0000853,p_OG0000647,4
h_OG0003834,p_OG0000647,4
h_OG0003975,p_OG0000647,4
h_OG0010893,p_OG0000649,3
h_OG0011811,p_OG0000649,4
h_OG0012088,p_OG0000649,5
h_OG0000256,p_OG0000650,4
h_OG0002319,p_OG0000650,3
h_OG0003665,p_OG0000650,4
h_OG0006341,p_OG0000650,4
h_OG0006962,p_OG0000650,4
h_OG0008118,p_OG0000650,4
h_OG0008931,p_OG0000650,4
h_OG0009951,p_OG0000650,4
h_OG0010342,p_OG0000650,4
h_OG0011270,p_OG0000650,4
h_OG0012608,p_OG0000650,4
h_OG0013448,p_OG0000650,4
h_OG0003834,p_OG0000651,4
h_OG0011266,p_OG0000651,4
h_OG0001649,p_OG0000652,3
h_OG0002060,p_OG0000652,3
h_OG0004081,p_OG0000652,4
h_OG0005385,p_OG0000652,4
h_OG0005954,p_OG0000652,3
h_OG0006501,p_OG0000652,4
h_OG0007092,p_OG0000652,5
h_OG0007891,p_OG0000652,4
h_OG0008013,p_OG0000652,4
h_OG0008964,p_OG0000652,4
h_OG0009068,p_OG0000652,4
h_OG0009462,p_OG0000652,4
h_OG0009771,p_OG0000652,3
h_OG0010197,p_OG0000652,4
h_OG0011492,p_OG0000652,4
h_OG0011531,p_OG0000652,3
h_OG0011561,p_OG0000652,3
h_OG0011811,p_OG0000652,4
h_OG0012994,p_OG0000652,5
h_OG0013794,p_OG0000652,4
h_OG0013974,p_OG0000652,5
h_OG0014015,p_OG0000652,3
h_OG0002534,p_OG0000653,4
h_OG0004702,p_OG0000653,4
h_OG0006042,p_OG0000653,4
h_OG0012266,p_OG0000653,4
h_OG0005647,p_OG0000655,4
h_OG0009168,p_OG0000655,4
h_OG0012764,p_OG0000657,5
h_OG0000920,p_OG0000658,3
h_OG0006764,p_OG0000658,3
h_OG0007432,p_OG0000658,4
h_OG0011376,p_OG0000658,3
h_OG0011553,p_OG0000658,4
h_OG0012764,p_OG0000658,5
h_OG0013599,p_OG0000658,4
h_OG0000423,p_OG0000659,4
h_OG0005135,p_OG0000659,4
h_OG0008727,p_OG0000659,4
h_OG0009455,p_OG0000659,4
h_OG0012266,p_OG0000659,4
h_OG0009168,p_OG0000661,4
h_OG0004271,p_OG0000662,4
h_OG0006327,p_OG0000662,4
h_OG0006691,p_OG0000662,4
h_OG0006962,p_OG0000662,4
h_OG0008080,p_OG0000662,4
h_OG0008931,p_OG0000662,4
h_OG0010423,p_OG0000662,4
h_OG0013974,p_OG0000662,4
h_OG0014015,p_OG0000662,3
h_OG0005185,p_OG0000663,4
h_OG0004264,p_OG0000664,4
h_OG0000120,p_OG0000668,4
h_OG0002593,p_OG0000668,4
h_OG0007758,p_OG0000668,4
h_OG0000909,p_OG0000671,5
h_OG0002005,p_OG0000671,4
h_OG0002362,p_OG0000671,4
h_OG0002561,p_OG0000671,4
h_OG0004047,p_OG0000671,4
h_OG0005416,p_OG0000671,4
h_OG0006488,p_OG0000671,5
h_OG0007773,p_OG0000671,4
h_OG0008289,p_OG0000671,4
h_OG0008719,p_OG0000671,4
h_OG0008889,p_OG0000671,4
h_OG0009839,p_OG0000671,4
h_OG0010637,p_OG0000671,4
h_OG0010844,p_OG0000671,4
h_OG0010893,p_OG0000671,3
h_OG0011270,p_OG0000671,4
h_OG0011700,p_OG0000671,5
h_OG0011706,p_OG0000671,4
h_OG0012088,p_OG0000671,4
h_OG0012439,p_OG0000671,4
h_OG0012596,p_OG0000671,6
h_OG0013086,p_OG0000671,4
h_OG0013177,p_OG0000671,4
h_OG0013242,p_OG0000671,4
h_OG0013371,p_OG0000671,5
h_OG0013562,p_OG0000671,4
h_OG0013854,p_OG0000671,4
h_OG0000147,p_OG0000672,4
h_OG0000746,p_OG0000672,4
h_OG0001090,p_OG0000672,4
h_OG0001393,p_OG0000672,4
h_OG0001565,p_OG0000672,4
h_OG0002642,p_OG0000672,4
h_OG0002766,p_OG0000672,4
h_OG0005416,p_OG0000672,4
h_OG0006691,p_OG0000672,4
h_OG0006962,p_OG0000672,4
h_OG0007607,p_OG0000672,4
h_OG0007797,p_OG0000672,4
h_OG0008289,p_OG0000672,4
h_OG0008767,p_OG0000672,5
h_OG0008931,p_OG0000672,4
h_OG0009045,p_OG0000672,4
h_OG0009469,p_OG0000672,5
h_OG0009951,p_OG0000672,4
h_OG0010566,p_OG0000672,4
h_OG0010893,p_OG0000672,3
h_OG0011146,p_OG0000672,4
h_OG0011270,p_OG0000672,4
h_OG0012088,p_OG0000672,4
h_OG0012374,p_OG0000672,4
h_OG0012608,p_OG0000672,3
h_OG0013177,p_OG0000672,4
h_OG0013448,p_OG0000672,5
h_OG0006691,p_OG0000681,4
h_OG0007967,p_OG0000681,4
h_OG0010652,p_OG0000681,6
h_OG0003192,p_OG0000682,5
h_OG0004702,p_OG0000682,4
h_OG0005385,p_OG0000682,4
h_OG0010012,p_OG0000682,4
h_OG0012266,p_OG0000682,4
h_OG0012617,p_OG0000682,4
h_OG0006691,p_OG0000683,4
h_OG0003884,p_OG0000686,4
h_OG0001792,p_OG0000688,4
h_OG0002090,p_OG0000688,4
h_OG0003523,p_OG0000688,4
h_OG0003834,p_OG0000688,4
h_OG0004264,p_OG0000688,4
h_OG0004557,p_OG0000688,5
h_OG0002319,p_OG0000689,3
h_OG0012266,p_OG0000689,5
h_OG0000476,p_OG0000693,4
h_OG0000718,p_OG0000693,4
h_OG0002319,p_OG0000693,3
h_OG0004393,p_OG0000693,4
h_OG0004428,p_OG0000693,4
h_OG0004702,p_OG0000693,4
h_OG0004993,p_OG0000693,5
h_OG0005135,p_OG0000693,4
h_OG0005546,p_OG0000693,4
h_OG0007059,p_OG0000693,4
h_OG0008189,p_OG0000693,4
h_OG0008416,p_OG0000693,3
h_OG0010648,p_OG0000693,4
h_OG0011099,p_OG0000693,5
h_OG0012266,p_OG0000693,5
h_OG0012505,p_OG0000693,4
h_OG0012834,p_OG0000693,4
h_OG0013925,p_OG0000693,4
h_OG0014013,p_OG0000693,3
h_OG0009045,p_OG0000695,4
h_OG0000684,p_OG0000697,3
h_OG0000909,p_OG0000697,4
h_OG0001090,p_OG0000697,4
h_OG0001279,p_OG0000697,4
h_OG0001461,p_OG0000697,5
h_OG0002362,p_OG0000697,3
h_OG0002561,p_OG0000697,4
h_OG0004047,p_OG0000697,6
h_OG0005090,p_OG0000697,4
h_OG0005416,p_OG0000697,4
h_OG0006488,p_OG0000697,4
h_OG0006700,p_OG0000697,4
h_OG0007124,p_OG0000697,4
h_OG0007862,p_OG0000697,4
h_OG0008889,p_OG0000697,4
h_OG0009372,p_OG0000697,4
h_OG0009623,p_OG0000697,5
h_OG0009951,p_OG0000697,4
h_OG0009953,p_OG0000697,4
h_OG0010524,p_OG0000697,4
h_OG0010566,p_OG0000697,4
h_OG0010844,p_OG0000697,4
h_OG0010893,p_OG0000697,3
h_OG0010936,p_OG0000697,4
h_OG0011270,p_OG0000697,4
h_OG0011654,p_OG0000697,3
h_OG0012088,p_OG0000697,4
h_OG0012139,p_OG0000697,4
h_OG0012253,p_OG0000697,4
h_OG0013086,p_OG0000697,4
h_OG0013242,p_OG0000697,5
h_OG0013562,p_OG0000697,4
h_OG0013854,p_OG0000697,5
h_OG0005185,p_OG0000699,4
h_OG0008996,p_OG0000699,4
h_OG0007740,p_OG0000701,5
h_OG0002090,p_OG0000702,4
h_OG0005185,p_OG0000705,4
h_OG0005495,p_OG0000705,4
h_OG0004264,p_OG0000706,4
h_OG0002090,p_OG0000707,4
h_OG0003834,p_OG0000707,4
h_OG0003975,p_OG0000707,4
h_OG0004264,p_OG0000707,4
h_OG0006022,p_OG0000707,5
h_OG0011514,p_OG0000707,4
h_OG0013725,p_OG0000707,5
h_OG0000853,p_OG0000710,4
h_OG0001792,p_OG0000710,4
h_OG0002090,p_OG0000710,4
h_OG0003834,p_OG0000710,4
h_OG0003975,p_OG0000710,4
h_OG0006022,p_OG0000710,5
h_OG0010794,p_OG0000710,5
h_OG0000256,p_OG0000711,4
