Host,Parasite,Weight
ENSG00000105401,PBANKA_131000,5
ENSG00000103496,PBANKA_131000,5
ENSG00000100767,PBANKA_131100,5
ENSG00000161533,PBANKA_131100,5
ENSG00000090316,PBANKA_131100,5
ENSG00000156050,PBANKA_131100,5
ENSG00000178163,PBANKA_131100,5
ENSG00000143409,PBANKA_131100,5
ENSG00000171700,PBANKA_131100,5
ENSG00000166527,PBANKA_131210,5
ENSG00000105401,PBANKA_131230,5
ENSG00000184840,PBANKA_131230,5
ENSG00000139508,PBANKA_131260,5
ENSG00000163655,PBANKA_131260,5
ENSG00000181038,PBANKA_131300,5
ENSG00000139180,PBANKA_131300,5
ENSG00000105355,PBANKA_131330,5
ENSG00000130733,PBANKA_131340,5
ENSG00000140950,PBANKA_131340,5
ENSG00000103274,PBANKA_131340,5
ENSG00000123610,PBANKA_131400,5
ENSG00000105401,PBANKA_131410,5
ENSG00000152766,PBANKA_131490,5
ENSG00000204936,PBANKA_131490,5
ENSG00000143552,PBANKA_131550,5
ENSG00000136250,PBANKA_131560,5
ENSG00000163156,PBANKA_131560,5
ENSG00000185896,PBANKA_131620,5
ENSG00000083750,PBANKA_131630,5
ENSG00000117318,PBANKA_131680,5
ENSG00000173264,PBANKA_131710,5
ENSG00000168612,PBANKA_131710,5
ENSG00000052723,PBANKA_131710,5
ENSG00000100991,PBANKA_131730,5
ENSG00000169609,PBANKA_131760,5
ENSG00000129197,PBANKA_131760,5
ENSG00000128463,PBANKA_131760,5
ENSG00000169814,PBANKA_131760,5
ENSG00000139180,PBANKA_131760,5
ENSG00000198055,PBANKA_131800,5
ENSG00000175467,PBANKA_131800,5
ENSG00000167716,PBANKA_131800,5
ENSG00000136279,PBANKA_131800,5
ENSG00000213928,PBANKA_131800,5
ENSG00000184281,PBANKA_131800,5
ENSG00000110719,PBANKA_131800,5
ENSG00000104805,PBANKA_131810,5
ENSG00000163956,PBANKA_131810,5
ENSG00000077549,PBANKA_131910,5
ENSG00000213928,PBANKA_131910,5
ENSG00000185105,PBANKA_131970,5
ENSG00000163956,PBANKA_132040,5
ENSG00000136770,PBANKA_132050,5
ENSG00000143552,PBANKA_132120,5
ENSG00000129219,PBANKA_132130,5
ENSG00000129219,PBANKA_132250,5
ENSG00000089693,PBANKA_132300,5
ENSG00000125531,PBANKA_132390,5
ENSG00000100991,PBANKA_132410,5
ENSG00000187566,PBANKA_132470,5
ENSG00000227500,PBANKA_132470,5
ENSG00000105229,PBANKA_132470,5
ENSG00000129197,PBANKA_132600,5
ENSG00000155368,PBANKA_132600,5
ENSG00000161016,PBANKA_132600,5
ENSG00000187566,PBANKA_132770,5
ENSG00000160051,PBANKA_132770,5
ENSG00000173991,PBANKA_132770,5
ENSG00000227500,PBANKA_132770,5
ENSG00000132361,PBANKA_132770,5
ENSG00000214357,PBANKA_132770,5
ENSG00000105229,PBANKA_132770,5
ENSG00000159792,PBANKA_132770,5
ENSG00000179562,PBANKA_132770,5
ENSG00000123064,PBANKA_132770,5
ENSG00000126107,PBANKA_132780,5
ENSG00000083750,PBANKA_132800,5
ENSG00000104805,PBANKA_132810,5
ENSG00000185896,PBANKA_132810,5
ENSG00000132361,PBANKA_132820,5
ENSG00000185896,PBANKA_132890,5
ENSG00000169609,PBANKA_132980,5
ENSG00000105401,PBANKA_133010,5
ENSG00000136279,PBANKA_133010,5
ENSG00000130159,PBANKA_133030,5
ENSG00000185105,PBANKA_133060,5
ENSG00000188162,PBANKA_133090,5
ENSG00000117419,PBANKA_133340,5
ENSG00000145569,PBANKA_133430,5
ENSG00000105401,PBANKA_133530,5
ENSG00000175467,PBANKA_133530,5
ENSG00000136279,PBANKA_133530,5
ENSG00000011260,PBANKA_133540,5
ENSG00000149781,PBANKA_133670,5
ENSG00000110011,PBANKA_133670,5
ENSG00000088833,PBANKA_133670,5
ENSG00000169718,PBANKA_133670,5
ENSG00000089693,PBANKA_133670,5
ENSG00000105401,PBANKA_133670,5
ENSG00000175416,PBANKA_133670,5
ENSG00000158019,PBANKA_133670,5
ENSG00000110719,PBANKA_133670,5
ENSG00000163956,PBANKA_133670,5
ENSG00000149923,PBANKA_133670,5
ENSG00000187051,PBANKA_133700,5
ENSG00000130733,PBANKA_133700,5
ENSG00000161016,PBANKA_133700,5
ENSG00000034533,PBANKA_133700,5
ENSG00000104805,PBANKA_133720,5
ENSG00000163956,PBANKA_133720,5
ENSG00000143552,PBANKA_133800,5
ENSG00000105401,PBANKA_133910,5
ENSG00000187066,PBANKA_133950,5
ENSG00000110719,PBANKA_133950,5
ENSG00000092010,PBANKA_133990,5
ENSG00000184840,PBANKA_133990,5
ENSG00000134330,PBANKA_134150,5
ENSG00000100991,PBANKA_134190,5
ENSG00000077549,PBANKA_134190,5
ENSG00000100100,PBANKA_134380,5
ENSG00000136770,PBANKA_134380,5
ENSG00000151665,PBANKA_134400,5
ENSG00000166527,PBANKA_134450,5
ENSG00000204936,PBANKA_134450,5
ENSG00000105401,PBANKA_134460,5
ENSG00000088766,PBANKA_134460,5
ENSG00000067836,PBANKA_134460,5
ENSG00000117419,PBANKA_134480,5
ENSG00000158022,PBANKA_134550,5
ENSG00000187566,PBANKA_134570,5
ENSG00000182919,PBANKA_134580,5
ENSG00000032389,PBANKA_134580,5
ENSG00000105401,PBANKA_134610,5
ENSG00000104805,PBANKA_134670,5
ENSG00000136770,PBANKA_134670,5
ENSG00000136770,PBANKA_134760,5
ENSG00000112679,PBANKA_134800,5
ENSG00000070495,PBANKA_134800,5
ENSG00000170458,PBANKA_134800,5
ENSG00000105401,PBANKA_134800,5
ENSG00000159720,PBANKA_134800,5
ENSG00000136770,PBANKA_134800,5
ENSG00000158019,PBANKA_134800,5
ENSG00000149923,PBANKA_134800,5
ENSG00000130159,PBANKA_134830,5
ENSG00000130733,PBANKA_134830,5
ENSG00000185896,PBANKA_134950,5
ENSG00000123427,PBANKA_135020,5
ENSG00000164099,PBANKA_135040,5
ENSG00000143171,PBANKA_135040,5
ENSG00000185105,PBANKA_135040,5
ENSG00000104805,PBANKA_135070,5
ENSG00000105401,PBANKA_135120,5
ENSG00000169609,PBANKA_135130,5
ENSG00000181038,PBANKA_135130,5
ENSG00000169718,PBANKA_135130,5
ENSG00000129197,PBANKA_135130,5
ENSG00000166527,PBANKA_135130,5
ENSG00000179091,PBANKA_135130,5
ENSG00000175203,PBANKA_135130,5
ENSG00000182718,PBANKA_135130,5
ENSG00000130733,PBANKA_135130,5
ENSG00000161016,PBANKA_135130,5
ENSG00000134330,PBANKA_135130,5
ENSG00000158552,PBANKA_135130,5
ENSG00000115307,PBANKA_135130,5
ENSG00000111481,PBANKA_135130,5
ENSG00000172456,PBANKA_135130,5
ENSG00000169609,PBANKA_135160,5
ENSG00000129197,PBANKA_135160,5
ENSG00000136104,PBANKA_135160,5
ENSG00000169814,PBANKA_135160,5
ENSG00000159210,PBANKA_135160,5
ENSG00000161016,PBANKA_135160,5
ENSG00000111906,PBANKA_135160,5
ENSG00000134330,PBANKA_135160,5
ENSG00000111481,PBANKA_135160,5
ENSG00000161057,PBANKA_135160,5
ENSG00000166676,PBANKA_135160,5
ENSG00000131778,PBANKA_135160,5
ENSG00000198055,PBANKA_135190,5
ENSG00000105355,PBANKA_135190,5
ENSG00000105401,PBANKA_135190,5
ENSG00000071553,PBANKA_135190,5
ENSG00000113269,PBANKA_135190,5
ENSG00000067836,PBANKA_135190,5
ENSG00000105401,PBANKA_135200,5
ENSG00000064547,PBANKA_135200,5
ENSG00000112679,PBANKA_135270,5
ENSG00000105402,PBANKA_135270,5
ENSG00000155287,PBANKA_135270,5
ENSG00000184840,PBANKA_135270,5
ENSG00000136770,PBANKA_135270,5
ENSG00000151665,PBANKA_135270,5
ENSG00000100483,PBANKA_135270,5
ENSG00000160712,PBANKA_135270,5
ENSG00000083750,PBANKA_135270,5
ENSG00000126107,PBANKA_135320,5
ENSG00000188162,PBANKA_135390,5
ENSG00000165072,PBANKA_135390,5
ENSG00000102699,PBANKA_135390,5
ENSG00000168032,PBANKA_135390,5
ENSG00000112584,PBANKA_135390,5
ENSG00000185105,PBANKA_135390,5
ENSG00000249715,PBANKA_135390,5
ENSG00000089693,PBANKA_135440,5
ENSG00000105401,PBANKA_135440,5
ENSG00000104805,PBANKA_135440,5
ENSG00000136770,PBANKA_135440,5
ENSG00000163956,PBANKA_135440,5
ENSG00000149923,PBANKA_135440,5
ENSG00000161533,PBANKA_135450,5
ENSG00000089693,PBANKA_135450,5
ENSG00000136770,PBANKA_135450,5
ENSG00000160712,PBANKA_135450,5
ENSG00000139687,PBANKA_135480,5
ENSG00000136770,PBANKA_135500,5
ENSG00000126107,PBANKA_135570,5
ENSG00000145757,PBANKA_135640,5
ENSG00000122034,PBANKA_135640,5
ENSG00000129197,PBANKA_135640,5
ENSG00000136104,PBANKA_135640,5
ENSG00000134330,PBANKA_135640,5
ENSG00000078814,PBANKA_135730,5
ENSG00000244754,PBANKA_135800,5
ENSG00000221983,PBANKA_135900,5
ENSG00000105402,PBANKA_135900,5
ENSG00000204344,PBANKA_136010,5
ENSG00000170458,PBANKA_136010,5
ENSG00000146007,PBANKA_136010,5
ENSG00000105339,PBANKA_136010,5
ENSG00000104883,PBANKA_136010,5
ENSG00000105401,PBANKA_136010,5
ENSG00000175467,PBANKA_136010,5
ENSG00000136770,PBANKA_136010,5
ENSG00000163156,PBANKA_136010,5
ENSG00000149923,PBANKA_136010,5
ENSG00000169733,PBANKA_136030,5
ENSG00000112218,PBANKA_136050,5
ENSG00000154743,PBANKA_136050,5
ENSG00000168546,PBANKA_136070,5
ENSG00000148832,PBANKA_136080,5
ENSG00000006638,PBANKA_136140,5
ENSG00000132361,PBANKA_136160,5
ENSG00000125531,PBANKA_136160,5
ENSG00000129219,PBANKA_136170,5
ENSG00000125531,PBANKA_136270,5
ENSG00000204366,PBANKA_136320,5
ENSG00000111652,PBANKA_136330,5
ENSG00000184840,PBANKA_136330,5
ENSG00000136770,PBANKA_136420,5
ENSG00000077549,PBANKA_136510,5
ENSG00000185896,PBANKA_010080,5
ENSG00000054116,PBANKA_010090,5
ENSG00000105618,PBANKA_010160,5
ENSG00000155438,PBANKA_010160,5
ENSG00000100029,PBANKA_010160,5
ENSG00000244045,PBANKA_010160,5
ENSG00000164099,PBANKA_010230,5
ENSG00000185105,PBANKA_010230,5
ENSG00000169609,PBANKA_010330,5
ENSG00000185105,PBANKA_010400,5
ENSG00000169814,PBANKA_010480,5
ENSG00000123689,PBANKA_010480,5
ENSG00000204936,PBANKA_010480,5
ENSG00000083750,PBANKA_010490,5
ENSG00000177156,PBANKA_010520,5
ENSG00000168010,PBANKA_010520,5
ENSG00000123349,PBANKA_010530,5
ENSG00000149294,PBANKA_010620,5
ENSG00000163156,PBANKA_010770,5
ENSG00000188162,PBANKA_010870,5
ENSG00000179071,PBANKA_010870,5
ENSG00000169609,PBANKA_011120,5
ENSG00000160325,PBANKA_120070,5
ENSG00000132361,PBANKA_120230,5
ENSG00000123064,PBANKA_120230,5
ENSG00000125531,PBANKA_120230,5
ENSG00000104805,PBANKA_120240,5
ENSG00000173264,PBANKA_120280,5
ENSG00000129197,PBANKA_120340,5
ENSG00000067836,PBANKA_120340,5
ENSG00000172037,PBANKA_120430,5
ENSG00000110719,PBANKA_120610,5
ENSG00000105401,PBANKA_120620,5
ENSG00000163956,PBANKA_120620,5
ENSG00000018280,PBANKA_120620,5
ENSG00000169609,PBANKA_120630,5
ENSG00000120458,PBANKA_120630,5
ENSG00000104427,PBANKA_120640,5
ENSG00000156042,PBANKA_120670,5
ENSG00000156042,PBANKA_120700,5
ENSG00000172037,PBANKA_120750,5
ENSG00000135519,PBANKA_120750,5
ENSG00000100399,PBANKA_120770,5
ENSG00000105401,PBANKA_120810,5
ENSG00000108344,PBANKA_120850,5
ENSG00000123610,PBANKA_120870,5
ENSG00000123689,PBANKA_120870,5
ENSG00000132361,PBANKA_120970,5
ENSG00000077549,PBANKA_120990,5
ENSG00000105229,PBANKA_121030,5
ENSG00000105401,PBANKA_121100,5
ENSG00000135519,PBANKA_121100,5
ENSG00000169071,PBANKA_121100,5
ENSG00000141504,PBANKA_121100,5
ENSG00000105401,PBANKA_121130,5
ENSG00000123610,PBANKA_121130,5
ENSG00000110719,PBANKA_121130,5
ENSG00000187566,PBANKA_121140,5
ENSG00000227500,PBANKA_121140,5
ENSG00000123064,PBANKA_121140,5
ENSG00000130159,PBANKA_121150,5
ENSG00000161016,PBANKA_121150,5
ENSG00000123610,PBANKA_121190,5
ENSG00000184840,PBANKA_121230,5
ENSG00000132361,PBANKA_121290,5
ENSG00000117419,PBANKA_121290,5
ENSG00000123064,PBANKA_121290,5
ENSG00000143552,PBANKA_121320,5
ENSG00000173991,PBANKA_121460,5
ENSG00000227500,PBANKA_121460,5
ENSG00000197136,PBANKA_121460,5
ENSG00000067836,PBANKA_121470,5
ENSG00000113558,PBANKA_121480,5
ENSG00000198843,PBANKA_121480,5
ENSG00000129219,PBANKA_121490,5
ENSG00000033100,PBANKA_121540,5
ENSG00000163956,PBANKA_121560,5
ENSG00000145569,PBANKA_121570,5
ENSG00000089693,PBANKA_121580,5
ENSG00000105401,PBANKA_121580,5
ENSG00000163956,PBANKA_121580,5
ENSG00000132016,PBANKA_121680,5
ENSG00000178814,PBANKA_121700,5
ENSG00000123064,PBANKA_121740,5
ENSG00000178814,PBANKA_121790,5
ENSG00000132361,PBANKA_121800,5
ENSG00000182325,PBANKA_121800,5
ENSG00000125531,PBANKA_121800,5
ENSG00000140287,PBANKA_121810,5
ENSG00000105229,PBANKA_121850,5
ENSG00000173264,PBANKA_121870,5
ENSG00000168612,PBANKA_121870,5
ENSG00000136938,PBANKA_121870,5
ENSG00000133597,PBANKA_121870,5
ENSG00000108344,PBANKA_121880,5
ENSG00000105401,PBANKA_121880,5
ENSG00000185614,PBANKA_122040,5
ENSG00000181038,PBANKA_122070,5
ENSG00000114686,PBANKA_122070,5
ENSG00000164934,PBANKA_122070,5
ENSG00000122034,PBANKA_122070,5
ENSG00000239900,PBANKA_122070,5
ENSG00000103121,PBANKA_122070,5
ENSG00000149089,PBANKA_122070,5
ENSG00000144840,PBANKA_122070,5
ENSG00000108010,PBANKA_122070,5
ENSG00000178449,PBANKA_122070,5
ENSG00000171863,PBANKA_122070,5
ENSG00000163832,PBANKA_122070,5
ENSG00000134330,PBANKA_122070,5
ENSG00000071994,PBANKA_122070,5
ENSG00000129480,PBANKA_122070,5
ENSG00000161057,PBANKA_122070,5
ENSG00000198712,PBANKA_122240,5
ENSG00000131473,PBANKA_122240,5
ENSG00000112218,PBANKA_122240,5
ENSG00000253309,PBANKA_122240,5
ENSG00000197948,PBANKA_122240,5
ENSG00000100324,PBANKA_122240,5
ENSG00000137337,PBANKA_122240,5
ENSG00000101224,PBANKA_122240,5
ENSG00000137040,PBANKA_122240,5
ENSG00000272333,PBANKA_122240,5
ENSG00000164494,PBANKA_122240,5
ENSG00000215305,PBANKA_122240,5
ENSG00000221946,PBANKA_122240,5
ENSG00000148925,PBANKA_122240,5
ENSG00000129518,PBANKA_122240,5
ENSG00000176454,PBANKA_122240,5
ENSG00000169139,PBANKA_122240,5
ENSG00000140006,PBANKA_122240,5
ENSG00000100941,PBANKA_122240,5
ENSG00000165832,PBANKA_122240,5
ENSG00000013523,PBANKA_122240,5
ENSG00000227500,PBANKA_122240,5
ENSG00000115073,PBANKA_122240,5
ENSG00000101337,PBANKA_122240,5
ENSG00000130150,PBANKA_122240,5
ENSG00000177613,PBANKA_122240,5
ENSG00000161281,PBANKA_122240,5
ENSG00000075884,PBANKA_122240,5
ENSG00000117500,PBANKA_122240,5
ENSG00000077549,PBANKA_122240,5
ENSG00000197694,PBANKA_122240,5
ENSG00000277161,PBANKA_122240,5
ENSG00000163399,PBANKA_122240,5
ENSG00000165802,PBANKA_122240,5
ENSG00000044090,PBANKA_122240,5
ENSG00000133243,PBANKA_122240,5
ENSG00000261609,PBANKA_122240,5
ENSG00000138028,PBANKA_122240,5
ENSG00000011295,PBANKA_122240,5
ENSG00000183134,PBANKA_122240,5
ENSG00000117318,PBANKA_122240,5
ENSG00000181222,PBANKA_122240,5
ENSG00000164219,PBANKA_122240,5
ENSG00000101161,PBANKA_122240,5
ENSG00000178567,PBANKA_122240,5
ENSG00000230989,PBANKA_122240,5
ENSG00000139645,PBANKA_122240,5
ENSG00000065135,PBANKA_122240,5
ENSG00000103160,PBANKA_122240,5
ENSG00000171603,PBANKA_122240,5
ENSG00000184897,PBANKA_122240,5
ENSG00000213949,PBANKA_122240,5
ENSG00000196586,PBANKA_122240,5
ENSG00000102763,PBANKA_122240,5
ENSG00000164031,PBANKA_122240,5
ENSG00000110171,PBANKA_122240,5
ENSG00000149091,PBANKA_122240,5
ENSG00000172292,PBANKA_122240,5
ENSG00000133703,PBANKA_122240,5
ENSG00000182700,PBANKA_122240,5
ENSG00000111530,PBANKA_122240,5
ENSG00000105778,PBANKA_122240,5
ENSG00000164889,PBANKA_122240,5
ENSG00000142892,PBANKA_122240,5
ENSG00000174132,PBANKA_122240,5
ENSG00000156531,PBANKA_122240,5
ENSG00000151135,PBANKA_122240,5
ENSG00000198648,PBANKA_122240,5
ENSG00000162894,PBANKA_122240,5
ENSG00000117868,PBANKA_122240,5
ENSG00000188419,PBANKA_122240,5
ENSG00000107651,PBANKA_122240,5
ENSG00000123143,PBANKA_122270,5
ENSG00000132361,PBANKA_122270,5
ENSG00000130669,PBANKA_122270,5
ENSG00000125531,PBANKA_122270,5
ENSG00000130159,PBANKA_122300,5
ENSG00000136770,PBANKA_122330,5
ENSG00000173264,PBANKA_122350,5
ENSG00000123179,PBANKA_122400,5
ENSG00000143222,PBANKA_122400,5
ENSG00000139180,PBANKA_122410,5
ENSG00000076650,PBANKA_122430,5
ENSG00000169609,PBANKA_122510,5
ENSG00000185896,PBANKA_122570,5
ENSG00000089693,PBANKA_122580,5
ENSG00000104805,PBANKA_122580,5
ENSG00000105355,PBANKA_122610,5
ENSG00000103496,PBANKA_122610,5
ENSG00000160051,PBANKA_122760,5
ENSG00000100991,PBANKA_122760,5
ENSG00000163655,PBANKA_122760,5
ENSG00000048828,PBANKA_122760,5
ENSG00000129219,PBANKA_122770,5
ENSG00000105401,PBANKA_122770,5
ENSG00000130159,PBANKA_122790,5
ENSG00000083750,PBANKA_122840,5
ENSG00000166685,PBANKA_122930,5
ENSG00000188162,PBANKA_122940,5
ENSG00000169071,PBANKA_122970,5
ENSG00000181038,PBANKA_123005,5
ENSG00000129197,PBANKA_123005,5
ENSG00000187049,PBANKA_123005,5
ENSG00000148303,PBANKA_123005,5
ENSG00000198034,PBANKA_123005,5
ENSG00000184840,PBANKA_123005,5
ENSG00000104047,PBANKA_123005,5
ENSG00000130159,PBANKA_123005,5
ENSG00000160712,PBANKA_123005,5
ENSG00000122140,PBANKA_123005,5
ENSG00000169241,PBANKA_123005,5
ENSG00000182552,PBANKA_123005,5
ENSG00000161016,PBANKA_123005,5
ENSG00000084090,PBANKA_123005,5
ENSG00000129480,PBANKA_123005,5
ENSG00000230124,PBANKA_123005,5
ENSG00000090621,PBANKA_123005,5
ENSG00000122085,PBANKA_123005,5
ENSG00000129219,PBANKA_123060,5
ENSG00000153107,PBANKA_123070,5
ENSG00000136770,PBANKA_123100,5
ENSG00000110719,PBANKA_123110,5
ENSG00000105402,PBANKA_123180,5
ENSG00000135519,PBANKA_123190,5
ENSG00000185105,PBANKA_123190,5
ENSG00000151665,PBANKA_123210,5
ENSG00000105229,PBANKA_123240,5
ENSG00000106066,PBANKA_123420,5
ENSG00000089693,PBANKA_123420,5
ENSG00000105401,PBANKA_123420,5
ENSG00000104805,PBANKA_123420,5
ENSG00000143409,PBANKA_123420,5
ENSG00000177156,PBANKA_123420,5
ENSG00000136770,PBANKA_123420,5
ENSG00000168010,PBANKA_123420,5
ENSG00000158019,PBANKA_123420,5
ENSG00000163956,PBANKA_123420,5
ENSG00000136770,PBANKA_123450,5
ENSG00000163956,PBANKA_123450,5
ENSG00000136770,PBANKA_123480,5
ENSG00000100596,PBANKA_123480,5
ENSG00000132361,PBANKA_123570,5
ENSG00000123064,PBANKA_123570,5
ENSG00000132361,PBANKA_123580,5
ENSG00000134330,PBANKA_123620,5
ENSG00000171566,PBANKA_123890,5
ENSG00000129197,PBANKA_123890,5
ENSG00000105202,PBANKA_123890,5
ENSG00000174173,PBANKA_123890,5
ENSG00000163322,PBANKA_123890,5
ENSG00000090621,PBANKA_123890,5
ENSG00000099860,PBANKA_124000,5
ENSG00000089693,PBANKA_124030,5
ENSG00000105401,PBANKA_124030,5
ENSG00000104805,PBANKA_124030,5
ENSG00000213928,PBANKA_124030,5
ENSG00000149923,PBANKA_124030,5
ENSG00000132361,PBANKA_124090,5
ENSG00000125531,PBANKA_124090,5
ENSG00000204344,PBANKA_124220,5
ENSG00000149923,PBANKA_124220,5
ENSG00000163956,PBANKA_124320,5
ENSG00000163156,PBANKA_124330,5
ENSG00000105401,PBANKA_124340,5
ENSG00000116691,PBANKA_124340,5
ENSG00000244045,PBANKA_124340,5
ENSG00000067836,PBANKA_124340,5
ENSG00000105401,PBANKA_124360,5
ENSG00000163156,PBANKA_124360,5
ENSG00000067836,PBANKA_124360,5
ENSG00000130812,PBANKA_124430,5
ENSG00000089693,PBANKA_124430,5
ENSG00000147202,PBANKA_124430,5
ENSG00000160325,PBANKA_124430,5
ENSG00000165006,PBANKA_124430,5
ENSG00000127948,PBANKA_124430,5
ENSG00000131263,PBANKA_124430,5
ENSG00000185896,PBANKA_124470,5
ENSG00000105401,PBANKA_124580,5
ENSG00000184840,PBANKA_060050,5
ENSG00000143171,PBANKA_060110,5
ENSG00000130159,PBANKA_060170,5
ENSG00000130733,PBANKA_060170,5
ENSG00000184840,PBANKA_060190,5
ENSG00000177156,PBANKA_060190,5
ENSG00000113269,PBANKA_060190,5
ENSG00000163956,PBANKA_060190,5
ENSG00000136770,PBANKA_060280,5
ENSG00000163156,PBANKA_060280,5
ENSG00000143552,PBANKA_060290,5
ENSG00000132361,PBANKA_060310,5
ENSG00000179071,PBANKA_060350,5
ENSG00000179071,PBANKA_060370,5
ENSG00000181038,PBANKA_060450,5
ENSG00000122034,PBANKA_060450,5
ENSG00000175348,PBANKA_060450,5
ENSG00000059588,PBANKA_060450,5
ENSG00000145569,PBANKA_060490,5
ENSG00000143552,PBANKA_060500,5
ENSG00000163956,PBANKA_060520,5
ENSG00000104805,PBANKA_060530,5
ENSG00000100991,PBANKA_060540,5
ENSG00000152766,PBANKA_060660,5
ENSG00000185950,PBANKA_060730,5
ENSG00000083750,PBANKA_060730,5
ENSG00000173264,PBANKA_060850,5
ENSG00000080608,PBANKA_060890,5
ENSG00000164934,PBANKA_060890,5
ENSG00000131368,PBANKA_060890,5
ENSG00000108561,PBANKA_060890,5
ENSG00000121022,PBANKA_060890,5
ENSG00000144840,PBANKA_060890,5
ENSG00000137692,PBANKA_060890,5
ENSG00000117419,PBANKA_060890,5
ENSG00000136522,PBANKA_060890,5
ENSG00000206562,PBANKA_060890,5
ENSG00000125445,PBANKA_060890,5
ENSG00000129480,PBANKA_060890,5
ENSG00000132361,PBANKA_060900,5
ENSG00000181038,PBANKA_060910,5
ENSG00000169814,PBANKA_060910,5
ENSG00000132361,PBANKA_060920,5
ENSG00000173264,PBANKA_060970,5
ENSG00000126107,PBANKA_060970,5
ENSG00000144840,PBANKA_060970,5
ENSG00000161533,PBANKA_060990,5
ENSG00000221983,PBANKA_061040,5
ENSG00000163156,PBANKA_061090,5
ENSG00000185896,PBANKA_061210,5
ENSG00000179562,PBANKA_061250,5
ENSG00000123143,PBANKA_061290,5
ENSG00000132361,PBANKA_061290,5
ENSG00000123064,PBANKA_061290,5
ENSG00000126107,PBANKA_061300,5
ENSG00000132361,PBANKA_061350,5
ENSG00000196531,PBANKA_061390,5
ENSG00000154814,PBANKA_061390,5
ENSG00000150991,PBANKA_061390,5
ENSG00000123349,PBANKA_061390,5
ENSG00000075945,PBANKA_061470,5
ENSG00000110011,PBANKA_061490,5
ENSG00000221983,PBANKA_061490,5
ENSG00000185896,PBANKA_061500,5
ENSG00000185896,PBANKA_061630,5
ENSG00000132361,PBANKA_061630,5
ENSG00000125531,PBANKA_061630,5
ENSG00000123810,PBANKA_061640,5
ENSG00000105401,PBANKA_061720,5
ENSG00000172893,PBANKA_061720,5
ENSG00000136770,PBANKA_061720,5
ENSG00000149923,PBANKA_061720,5
ENSG00000083750,PBANKA_061740,5
ENSG00000169609,PBANKA_061820,5
ENSG00000131871,PBANKA_061820,5
ENSG00000151665,PBANKA_061820,5
ENSG00000166685,PBANKA_061820,5
ENSG00000139180,PBANKA_061820,5
ENSG00000104805,PBANKA_061910,5
ENSG00000136770,PBANKA_061910,5
ENSG00000149809,PBANKA_062010,5
ENSG00000099949,PBANKA_062010,5
ENSG00000176454,PBANKA_062010,5
ENSG00000013523,PBANKA_062010,5
ENSG00000143409,PBANKA_062010,5
ENSG00000183134,PBANKA_062010,5
ENSG00000171603,PBANKA_062010,5
ENSG00000204386,PBANKA_062010,5
ENSG00000179071,PBANKA_062010,5
ENSG00000094631,PBANKA_062010,5
ENSG00000204344,PBANKA_030200,5
ENSG00000136770,PBANKA_030200,5
ENSG00000149923,PBANKA_030200,5
ENSG00000152766,PBANKA_030210,5
ENSG00000136770,PBANKA_030250,5
ENSG00000089693,PBANKA_030320,5
ENSG00000129197,PBANKA_030370,5
ENSG00000151665,PBANKA_030370,5
ENSG00000054116,PBANKA_030370,5
ENSG00000161016,PBANKA_030370,5
ENSG00000105401,PBANKA_030410,5
ENSG00000123610,PBANKA_030430,5
ENSG00000152766,PBANKA_030430,5
ENSG00000143552,PBANKA_030460,5
ENSG00000163156,PBANKA_030680,5
ENSG00000070495,PBANKA_030700,5
ENSG00000135519,PBANKA_030770,5
ENSG00000132361,PBANKA_030870,5
ENSG00000125531,PBANKA_030870,5
ENSG00000213977,PBANKA_031100,5
ENSG00000145936,PBANKA_031100,5
ENSG00000178163,PBANKA_031160,5
ENSG00000105401,PBANKA_031210,5
ENSG00000071553,PBANKA_031210,5
ENSG00000106348,PBANKA_031210,5
ENSG00000129219,PBANKA_031310,5
ENSG00000160051,PBANKA_031370,5
ENSG00000124789,PBANKA_031370,5
ENSG00000100991,PBANKA_031370,5
ENSG00000144711,PBANKA_031370,5
ENSG00000185896,PBANKA_031370,5
ENSG00000132361,PBANKA_031370,5
ENSG00000197746,PBANKA_031370,5
ENSG00000123064,PBANKA_031370,5
ENSG00000125531,PBANKA_031370,5
ENSG00000204344,PBANKA_031520,5
ENSG00000105339,PBANKA_031520,5
ENSG00000105401,PBANKA_031520,5
ENSG00000136770,PBANKA_031520,5
ENSG00000064547,PBANKA_031520,5
ENSG00000129219,PBANKA_050220,5
ENSG00000172354,PBANKA_050230,5
ENSG00000092010,PBANKA_050230,5
ENSG00000213928,PBANKA_050230,5
ENSG00000110719,PBANKA_050230,5
ENSG00000177732,PBANKA_050240,5
ENSG00000100167,PBANKA_050270,5
ENSG00000185105,PBANKA_050270,5
ENSG00000169609,PBANKA_050490,5
ENSG00000105401,PBANKA_050490,5
ENSG00000130159,PBANKA_050490,5
ENSG00000141698,PBANKA_050490,5
ENSG00000185105,PBANKA_050520,5
ENSG00000105401,PBANKA_050570,5
ENSG00000129219,PBANKA_050640,5
ENSG00000130669,PBANKA_050640,5
ENSG00000145506,PBANKA_050760,5
ENSG00000185105,PBANKA_050880,5
ENSG00000204936,PBANKA_050920,5
ENSG00000112218,PBANKA_050930,5
ENSG00000132361,PBANKA_050940,5
ENSG00000129219,PBANKA_050950,5
ENSG00000136770,PBANKA_051090,5
ENSG00000160712,PBANKA_051090,5
ENSG00000083750,PBANKA_051120,5
